X.periodo,escuela,cve.municipio,municipio,programa,programa.desglose,clave.carr,carrera,nuevo.ingreso,egresados,titulados,clasificacion,region,matricula
p2018-2019,CENTRO UNIVERSITARIO DE CIENCIAS DE LA SALUD,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5033200024,LICENCIATURA EN CIENCIAS FORENSES,30,0,0,UDG,centro,30
p2018-2019,CENTRO UNIVERSITARIO DE CIENCIAS DE LA SALUD,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5091100011,MÉDICO CIRUJANO Y PARTERO,428,683,527,UDG,centro,4379
p2018-2019,CENTRO UNIVERSITARIO DE CIENCIAS DE LA SALUD,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5092100006,LICENCIATURA EN ENFERMERÍA,402,618,490,UDG,centro,2344
p2018-2019,CENTRO UNIVERSITARIO DE CIENCIAS DE LA SALUD,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5093100002,LICENCIATURA EN CIRUJANO DENTISTA,160,236,201,UDG,centro,1570
p2018-2019,CENTRO UNIVERSITARIO DE CIENCIAS DE LA SALUD,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5094200006,LICENCIATURA EN NUTRICIÓN,125,160,121,UDG,centro,988
p2018-2019,CENTRO UNIVERSITARIO DE CIENCIAS DE LA SALUD,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5094300009,LICENCIATURA EN PODOLOGÍA,32,0,0,UDG,centro,41
p2018-2019,CENTRO UNIVERSITARIO DE CIENCIAS DE LA SALUD,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5101100015,LICENCIATURA EN CULTURA FÍSICA Y DEPORTES,188,291,66,UDG,centro,1410
p2018-2019,CENTRO UNIVERSITARIO DE CIENCIAS DE LA SALUD,39,GUADALAJARA,TSU,TSU,4093100005,TÉCNICO SUPERIOR UNIVERSITARIO EN PRÓTESIS DENTAL,59,93,10,UDG,centro,270
p2018-2019,CENTRO UNIVERSITARIO DE CIENCIAS DE LA SALUD,39,GUADALAJARA,TSU,TSU,4094100005,TÉCNICO SUPERIOR UNIVERSITARIO EN TERAPIA FÍSICA,61,145,30,UDG,centro,336
p2018-2019,CENTRO UNIVERSITARIO DE CIENCIAS DE LA SALUD,39,GUADALAJARA,TSU,TSU,4094100010,TÉCNICO SUPERIOR UNIVERSITARIO EN TERAPIA RESPIRATORIA,28,7,0,UDG,centro,156
p2018-2019,CENTRO UNIVERSITARIO DE CIENCIAS DE LA SALUD,39,GUADALAJARA,TSU,TSU,4095300010,TÉCNICO SUPERIOR UNIVERSITARIO EN RADIOLOGÍA E IMAGEN,91,138,50,UDG,centro,470
p2018-2019,CENTRO UNIVERSITARIO DE CIENCIAS DE LA SALUD,39,GUADALAJARA,TSU,TSU,4103100001,"TÉCNICO SUPERIOR UNIVERSITARIO EN EMERGENCIAS, SEGURIDAD LABORAL Y RESCATES",60,34,20,UDG,centro,347
p2018-2019,CTRO DE ESTUDIOS UNIVERSITARIOS VERACRUZ,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5031100007,LICENCIATURA EN PSICOLOGÍA,13,64,31,OTRO,centro,113
p2018-2019,CTRO DE ESTUDIOS UNIVERSITARIOS VERACRUZ,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5032100004,LICENCIATURA EN CIENCIAS DE LA COMUNICACIÓN,13,35,9,OTRO,centro,49
p2018-2019,CENTRO UNIVERSITARIO ANGLOAMERICANO PLANTEL GUADALAJARA,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5022200003,LICENCIATURA EN IDIOMAS,17,10,5,OTRO,centro,77
p2018-2019,LANSPIAC DISEÑO NIVEL SUPERIOR,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5021600021,LICENCIATURA EN DISEÑO DE MODA,13,12,12,OTRO,centro,44
p2018-2019,UNIVERSIDAD TECNOLOGICA DE JALISCO,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5042100177,INGENIERÍA EN DESARROLLO E INNOVACIÓN EMPRESARIAL,0,139,54,TECMM,centro,325
p2018-2019,UNIVERSIDAD TECNOLOGICA DE JALISCO,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5062200094,INGENIERÍA EN TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN,0,52,31,TECMM,centro,146
p2018-2019,UNIVERSIDAD TECNOLOGICA DE JALISCO,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5071100007,INGENIERÍA EN MANTENIMIENTO INDUSTRIAL,0,121,27,TECMM,centro,294
p2018-2019,UNIVERSIDAD TECNOLOGICA DE JALISCO,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5071300004,INGENIERÍA EN MECATRÓNICA,0,139,0,TECMM,centro,222
p2018-2019,UNIVERSIDAD TECNOLOGICA DE JALISCO,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5071600012,INGENIERÍA EN TECNOLOGÍA AMBIENTAL,0,26,3,TECMM,centro,74
p2018-2019,UNIVERSIDAD TECNOLOGICA DE JALISCO,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5071700035,INGENIERÍA EN PROCESOS Y OPERACIONES INDUSTRIALES,0,43,15,TECMM,centro,148
p2018-2019,UNIVERSIDAD TECNOLOGICA DE JALISCO,39,GUADALAJARA,TSU,TSU,4041200003,TÉCNICO SUPERIOR UNIVERSITARIO EN DESARROLLO DE NEGOCIOS ÁREA MERCADOTECNIA,37,54,32,TECMM,centro,250
p2018-2019,UNIVERSIDAD TECNOLOGICA DE JALISCO,39,GUADALAJARA,TSU,TSU,4042100006,TÉCNICO SUPERIOR UNIVERSITARIO EN ADMINISTRACIÓN ÁREA RECURSOS HUMANOS,0,126,21,TECMM,centro,137
p2018-2019,UNIVERSIDAD TECNOLOGICA DE JALISCO,39,GUADALAJARA,TSU,TSU,4042100017,TÉCNICO SUPERIOR UNIVERSITARIO EN ADMINISTRACIÓN ÁREA CAPITAL HUMANO,72,0,0,TECMM,centro,243
p2018-2019,UNIVERSIDAD TECNOLOGICA DE JALISCO,39,GUADALAJARA,TSU,TSU,4062200015,TÉCNICO SUPERIOR UNIVERSITARIO EN TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIÓN ÁREA SISTEMAS INFORMÁTICOS,0,66,20,TECMM,centro,215
p2018-2019,UNIVERSIDAD TECNOLOGICA DE JALISCO,39,GUADALAJARA,TSU,TSU,4062200024,TÉCNICO SUPERIOR UNIVERSITARIO EN TECNOLOGÍAS DE LA INFORMACIÓN ÁREA DESARROLLO DE SOFTWARE MULTIPLATAFORMA,79,0,0,TECMM,centro,101
p2018-2019,UNIVERSIDAD TECNOLOGICA DE JALISCO,39,GUADALAJARA,TSU,TSU,4071100005,TÉCNICO SUPERIOR UNIVERSITARIO EN MANTENIMIENTO ÁREA INDUSTRIAL,61,0,0,TECMM,centro,64
p2018-2019,UNIVERSIDAD TECNOLOGICA DE JALISCO,39,GUADALAJARA,TSU,TSU,4071100005,TÉCNICO SUPERIOR UNIVERSITARIO EN MANTENIMIENTO ÁREA INDUSTRIAL,0,62,34,TECMM,centro,270
p2018-2019,UNIVERSIDAD TECNOLOGICA DE JALISCO,39,GUADALAJARA,TSU,TSU,4071100007,TÉCNICO SUPERIOR UNIVERSITARIO EN MANTENIMIENTO ÁREA MAQUINARIA PESADA,65,0,0,TECMM,centro,70
p2018-2019,UNIVERSIDAD TECNOLOGICA DE JALISCO,39,GUADALAJARA,TSU,TSU,4071100007,TÉCNICO SUPERIOR UNIVERSITARIO EN MANTENIMIENTO ÁREA MAQUINARIA PESADA,0,83,29,TECMM,centro,189
p2018-2019,UNIVERSIDAD TECNOLOGICA DE JALISCO,39,GUADALAJARA,TSU,TSU,4071300003,"TÉCNICO SUPERIOR UNIVERSITARIO EN MECATRÓNICA, ÁREA AUTOMATIZACIÓN",0,78,31,TECMM,centro,364
p2018-2019,UNIVERSIDAD TECNOLOGICA DE JALISCO,39,GUADALAJARA,TSU,TSU,4071300009,TÉCNICO SUPERIOR UNIVERSITARIO EN MECATRÓNICA ÁREA AUTOMATIZACIÓN,92,0,0,TECMM,centro,107
p2018-2019,UNIVERSIDAD TECNOLOGICA DE JALISCO,39,GUADALAJARA,TSU,TSU,4071600002,TÉCNICO SUPERIOR UNIVERSITARIO EN QUÍMICA ÁREA TECNOLOGÍA AMBIENTAL,31,0,0,TECMM,centro,42
p2018-2019,UNIVERSIDAD TECNOLOGICA DE JALISCO,39,GUADALAJARA,TSU,TSU,4071600002,TÉCNICO SUPERIOR UNIVERSITARIO EN QUÍMICA ÁREA TECNOLOGÍA AMBIENTAL,0,24,12,TECMM,centro,43
p2018-2019,UNIVERSIDAD TECNOLOGICA DE JALISCO,39,GUADALAJARA,TSU,TSU,4071700008,TÉCNICO SUPERIOR UNIVERSITARIO EN PROCESOS INDUSTRIALES ÁREA MAQUINADOS DE PRECISIÓN,14,0,0,TECMM,centro,17
p2018-2019,UNIVERSIDAD TECNOLOGICA DE JALISCO,39,GUADALAJARA,TSU,TSU,4071700008,TÉCNICO SUPERIOR UNIVERSITARIO EN PROCESOS INDUSTRIALES ÁREA MAQUINADOS DE PRECISIÓN,0,11,0,TECMM,centro,37
p2018-2019,UNIVERSIDAD TECNOLOGICA DE JALISCO,39,GUADALAJARA,TSU,TSU,4072300004,TÉCNICO SUPERIOR UNIVERSITARIO EN PROCESOS INDUSTRIALES ÁREA PLÁSTICOS,34,0,0,TECMM,centro,43
p2018-2019,UNIVERSIDAD TECNOLOGICA DE JALISCO,39,GUADALAJARA,TSU,TSU,4072300004,TÉCNICO SUPERIOR UNIVERSITARIO EN PROCESOS INDUSTRIALES ÁREA PLÁSTICOS,0,45,33,TECMM,centro,175
p2018-2019,UNIVERSIDAD TECNOLOGICA DE JALISCO,39,GUADALAJARA,TSU,TSU,4095400001,TÉCNICO SUPERIOR UNIVERSITARIO EN TECNOLOGÍA FARMACÉUTICA,0,6,1,TECMM,centro,64
p2018-2019,UNIVERSIDAD TECNOLOGICA DE JALISCO,39,GUADALAJARA,TSU,TSU,4095400002,TÉCNICO SUPERIOR UNIVERSITARIO EN QUÍMICA ÁREA TECNOLOGÍA FARMACEÚTICA,34,0,0,TECMM,centro,36
p2018-2019,UNIVERSIDAD TECNOLOGICA DE JALISCO,39,GUADALAJARA,TSU,TSU,4102100002,TÉCNICO SUPERIOR UNIVERSITARIO EN ADMINISTRACIÓN DE SISTEMAS DE TRANSPORTE TERRESTRE,0,3,9,TECMM,centro,7
p2018-2019,UNIVERSIDAD DE ESPECIALIDADES,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5031100007,LICENCIATURA EN PSICOLOGÍA,0,12,23,OTRO,centro,38
p2018-2019,UNIVERSIDAD DE ESPECIALIDADES,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5032100004,LICENCIATURA EN CIENCIAS DE LA COMUNICACIÓN,36,55,23,OTRO,centro,183
p2018-2019,UNIVERSIDAD DE ESPECIALIDADES,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5101500006,LICENCIATURA EN GASTRONOMÍA,0,0,11,OTRO,centro,0
p2018-2019,UNIVERSIDAD DE ESPECIALIDADES,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5101500006,LICENCIATURA EN GASTRONOMÍA,0,0,7,OTRO,centro,0
p2018-2019,UNIVERSIDAD DE ESPECIALIDADES,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5011500001,LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN,42,163,39,OTRO,centro,134
p2018-2019,UNIVERSIDAD DE ESPECIALIDADES,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5033100011,LICENCIATURA EN DERECHO,0,22,31,OTRO,centro,36
p2018-2019,UNIVERSIDAD DE ESPECIALIDADES,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5041100056,LICENCIATURA EN NEGOCIOS INTERNACIONALES,17,42,29,OTRO,centro,61
p2018-2019,UNIVERSIDAD DE ESPECIALIDADES,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5041200028,LICENCIATURA EN MERCADOTECNIA,6,0,9,OTRO,centro,36
p2018-2019,UNIVERSIDAD DE ESPECIALIDADES,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5042100055,LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS,10,41,37,OTRO,centro,105
p2018-2019,CENTRO UNIVERSITARIO UNE,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,5033100011,LICENCIATURA EN DERECHO,39,26,42,OTRO,sierra.occidental,162
p2018-2019,CENTRO UNIVERSITARIO UNE,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,5041100056,LICENCIATURA EN NEGOCIOS INTERNACIONALES,46,11,15,OTRO,sierra.occidental,113
p2018-2019,CENTRO UNIVERSITARIO UNE,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,5041200028,LICENCIATURA EN MERCADOTECNIA,10,8,4,OTRO,sierra.occidental,18
p2018-2019,CENTRO UNIVERSITARIO UNE,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,5042100055,LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS,68,40,29,OTRO,sierra.occidental,281
p2018-2019,CENTRO PROFESIONAL TORRES ANDRADE,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5033100003,ABOGADO,0,23,15,OTRO,centro,15
p2018-2019,CENTRO PROFESIONAL TORRES ANDRADE,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5033100011,LICENCIATURA EN DERECHO,22,0,0,OTRO,centro,84
p2018-2019,CENTRO MEXICANO DE PROGRAMACION NEUROLINGUISTICA,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5031100010,LICENCIATURA EN PSICOLOGÍA CLÍNICA,0,0,3,OTRO,centro,5
p2018-2019,INSTITUTO DE ESPECIALIZACION PARA EJECUTIVOS,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5033100011,LICENCIATURA EN DERECHO,9,3,2,OTRO,centro,14
p2018-2019,INSTITUTO DE ESPECIALIZACION PARA EJECUTIVOS,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5041400032,LICENCIATURA EN CONTADURÍA PÚBLICA,15,0,0,OTRO,centro,28
p2018-2019,UNIVERSIDAD AUTONOMA DE GUADALAJARA,39,GUADALAJARA,LICENCIATURA,LIC. FORM. DOCEN.,5012100002,LICENCIATURA EN EDUCACIÓN PREESCOLAR,0,4,0,OTRO,centro,19
p2018-2019,UNIVERSIDAD AUTONOMA DE GUADALAJARA,39,GUADALAJARA,LICENCIATURA,LIC. FORM. DOCEN.,5012200006,LICENCIATURA EN EDUCACIÓN PRIMARIA,0,1,0,OTRO,centro,8
p2018-2019,ESCUELA DE RELACIONES INTERNACIONALES,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5031300014,LICENCIATURA EN RELACIONES INTERNACIONALES,42,26,19,OTRO,centro,112
p2018-2019,UNIVERSIDAD EN LA COMUNIDAD,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5101500036,LICENCIATURA EN NUTRICIÓN GASTRONÓMICA,0,15,13,OTRO,centro,6
p2018-2019,UNIVERSIDAD EN LA COMUNIDAD,120,ZAPOPAN,TSU,TSU,4012701003,TÉCNICO SUPERIOR UNIVERSITARIO EN PUERICULTURA,5,12,17,OTRO,centro,17
p2018-2019,UNIVERSIDAD EN LA COMUNIDAD,120,ZAPOPAN,TSU,TSU,4021500004,TÉCNICO SUPERIOR UNIVERSITARIO EN DISEÑO PUBLICITARIO,0,3,4,OTRO,centro,0
p2018-2019,UNIVERSIDAD EN LA COMUNIDAD,120,ZAPOPAN,TSU,TSU,4021600004,TÉCNICO SUPERIOR UNIVERSITARIO EN DISEÑO DE MODAS,0,4,3,OTRO,centro,0
p2018-2019,UNIVERSIDAD EN LA COMUNIDAD,120,ZAPOPAN,TSU,TSU,4021600007,PROFESIONAL ASOCIADO EN INTERIORISMO,9,17,12,OTRO,centro,37
p2018-2019,UNIVERSIDAD EN LA COMUNIDAD,120,ZAPOPAN,TSU,TSU,4041200010,TÉCNICO SUPERIOR UNIVERSITARIO EN MERCADOTECNIA Y COMERCIALIZACIÓN,7,7,3,OTRO,centro,14
p2018-2019,UNIVERSIDAD EN LA COMUNIDAD,120,ZAPOPAN,TSU,TSU,4041200011,TÉCNICO SUPERIOR UNIVERSITARIO EN MERCADOTECNIA Y PUBLICIDAD,0,3,1,OTRO,centro,11
p2018-2019,UNIVERSIDAD EN LA COMUNIDAD,120,ZAPOPAN,TSU,TSU,4041200013,TÉCNICO SUPERIOR UNIVERSITARIO EN RELACIONES PÚBLICAS Y COMUNICACIÓN CORPORATIVA,0,7,6,OTRO,centro,0
p2018-2019,UNIVERSIDAD EN LA COMUNIDAD,120,ZAPOPAN,TSU,TSU,4041200016,PROFESIONAL ASOCIADO EN CONSULTOR DE IMAGEN,0,15,16,OTRO,centro,0
p2018-2019,UNIVERSIDAD EN LA COMUNIDAD,120,ZAPOPAN,TSU,TSU,4042100007,TÉCNICO SUPERIOR UNIVERSITARIO EN ADMINISTRACIÓN DE MICRO Y PEQUEÑA EMPRESA,11,4,6,OTRO,centro,31
p2018-2019,UNIVERSIDAD EN LA COMUNIDAD,120,ZAPOPAN,TSU,TSU,4094100003,TÉCNICO SUPERIOR UNIVERSITARIO EN FISIOTERAPIA,6,17,14,OTRO,centro,27
p2018-2019,UNIVERSIDAD EN LA COMUNIDAD,120,ZAPOPAN,TSU,TSU,4094200003,TÉCNICO SUPERIOR UNIVERSITARIO EN NUTRICIÓN Y ALIMENTACIÓN HUMANA,0,0,1,OTRO,centro,0
p2018-2019,UNIVERSIDAD EN LA COMUNIDAD,120,ZAPOPAN,TSU,TSU,4095300009,TÉCNICO SUPERIOR UNIVERSITARIO EN RADIOLOGÍA,8,19,18,OTRO,centro,25
p2018-2019,UNIVERSIDAD EN LA COMUNIDAD,120,ZAPOPAN,TSU,TSU,4095500001,TÉCNICO SUPERIOR UNIVERSITARIO EN OPTOMETRÍA,0,9,8,OTRO,centro,12
p2018-2019,UNIVERSIDAD EN LA COMUNIDAD,120,ZAPOPAN,TSU,TSU,4101500005,TÉCNICO SUPERIOR UNIVERSITARIO EN ALIMENTOS Y BEBIDAS,0,7,6,OTRO,centro,0
p2018-2019,UNIVERSIDAD AUTONOMA DE GUADALAJARA,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5091100014,LICENCIATURA INTERNACIONAL EN MEDICINA,182,89,0,OTRO,centro,793
p2018-2019,UNIVERSIDAD AUTONOMA DE GUADALAJARA,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5021600082,LICENCIATURA EN NEGOCIOS DE LA MODA,43,3,0,OTRO,centro,111
p2018-2019,UNIVERSIDAD AUTONOMA DE GUADALAJARA,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5032100075,LICENCIATURA EN RELACIONES PÚBLICAS Y COMUNICACIÓN CORPORATIVA,17,4,0,OTRO,centro,57
p2018-2019,UNIVERSIDAD AUTONOMA DE GUADALAJARA,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5041100112,LICENCIATURA EN NEGOCIOS GASTRONÓMICOS,30,0,0,OTRO,centro,83
p2018-2019,UNIVERSIDAD AUTONOMA DE GUADALAJARA,120,ZAPOPAN,LICENCIATURA,LIC. FORM. DOCEN.,5012701018,LICENCIATURA EN DESARROLLO INFANTIL Y GESTIÓN DE INSTITUCIONES EDUATIVAS,24,12,0,OTRO,centro,38
p2018-2019,FACULTAD DE DERECHO UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5033100011,LICENCIATURA EN DERECHO,94,51,52,OTRO,centro,327
p2018-2019,ESCUELA DE ODONTOLOGIA UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5093100001,CIRUJANO DENTISTA,72,41,84,OTRO,centro,227
p2018-2019,FACULTAD DE MEDICINA UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5091100006,MÉDICO CIRUJANO,798,512,1063,OTRO,centro,3801
p2018-2019,FACULTAD DE MEDICINA UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5094100009,LICENCIATURA EN TERAPIA FÍSICA,42,63,101,OTRO,centro,170
p2018-2019,FACULTAD DE MEDICINA UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5094200006,LICENCIATURA EN NUTRICIÓN,27,26,20,OTRO,centro,94
p2018-2019,FACULTAD DE EDUCACION UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5011500002,LICENCIATURA EN EDUCACIÓN,19,4,7,OTRO,centro,50
p2018-2019,FACULTAD ADMON CONTADURIA Y ECONOMIA UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5031400014,LICENCIATURA EN ECONOMÍA Y GESTIÓN DE NEGOCIOS,24,13,26,OTRO,centro,85
p2018-2019,FACULTAD ADMON CONTADURIA Y ECONOMIA UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5041100032,LICENCIATURA EN COMERCIO INTERNACIONAL,91,61,48,OTRO,centro,335
p2018-2019,FACULTAD ADMON CONTADURIA Y ECONOMIA UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5041200046,LICENCIATURA EN MERCADOTECNIA Y RELACIONES COMERCIALES,45,41,33,OTRO,centro,180
p2018-2019,FACULTAD ADMON CONTADURIA Y ECONOMIA UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5041300004,LICENCIATURA EN ADMINISTRACIÓN FINANCIERA,49,23,16,OTRO,centro,147
p2018-2019,FACULTAD ADMON CONTADURIA Y ECONOMIA UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5041400023,LICENCIATURA EN CONTADOR PÚBLICO,42,29,20,OTRO,centro,114
p2018-2019,FACULTAD ADMON CONTADURIA Y ECONOMIA UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5042000002,LICENCIATURA EN ADMINISTRACIÓN,71,40,46,OTRO,centro,275
p2018-2019,FACULTAD ADMON CONTADURIA Y ECONOMIA UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5042200029,LICENCIATURA EN GESTIÓN DE EMPRESAS TURÍSTICAS,14,19,7,OTRO,centro,65
p2018-2019,FACULTAD ADMON CONTADURIA Y ECONOMIA UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5101500018,LICENCIATURA EN GESTIÓN DE SERVICIOS GASTRONÓMICOS,0,18,15,OTRO,centro,5
p2018-2019,FACULTAD DE CIENCIAS QUIMICAS UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5071400019,INGENIERÍA QUÍMICO,26,10,8,OTRO,centro,81
p2018-2019,FACULTAD DE CIENCIAS QUIMICAS UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5072100007,INGENIERÍA EN ALIMENTOS,0,3,3,OTRO,centro,15
p2018-2019,FACULTAD DE CIENCIAS QUIMICAS UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5095400003,QUÍMICO FARMACÉUTICO BIÓLOGO,26,10,21,OTRO,centro,90
p2018-2019,ESCUELA DE FILOSOFIA Y LETRAS UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5031300006,LICENCIATURA EN CIENCIAS POLÍTICAS Y ADMINISTRACIÓN PÚBLICA,0,6,5,OTRO,centro,15
p2018-2019,FACULTAD DE INGENIERIA UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5042400029,INGENIERÍA EN ADMINISTRACIÓN DE TECNOLOGÍAS DE INFORMACIÓN EMPRESARIAL,0,0,1,OTRO,centro,0
p2018-2019,FACULTAD DE INGENIERIA UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5061300008,INGENIERÍA DE SOFTWARE,25,9,12,OTRO,centro,88
p2018-2019,FACULTAD DE INGENIERIA UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5071300004,INGENIERÍA EN MECATRÓNICA,37,31,27,OTRO,centro,132
p2018-2019,FACULTAD DE INGENIERIA UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5071300011,INGENIERÍA MECÁNICA Y ELÉCTRICA,23,19,26,OTRO,centro,79
p2018-2019,FACULTAD DE INGENIERIA UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5071300039,INGENIERÍA ELECTRÓNICA BIOMÉDICA,33,27,27,OTRO,centro,141
p2018-2019,FACULTAD DE INGENIERIA UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5071300048,INGENIERÍA EN ELECTRÓNICA,0,1,3,OTRO,centro,2
p2018-2019,FACULTAD DE INGENIERIA UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5071500043,LICENCIATURA EN INGENIERO EN SISTEMAS AUTOMOTRICES,41,0,0,OTRO,centro,94
p2018-2019,FACULTAD DE INGENIERIA UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5071700024,INGENIERÍA INDUSTRIAL Y EN SISTEMAS,43,36,26,OTRO,centro,162
p2018-2019,FACULTAD DE INGENIERIA UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5073200005,INGENIERÍA CIVIL,33,33,31,OTRO,centro,174
p2018-2019,FACULTAD DE PSICOLOGIA UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5031100007,LICENCIATURA EN PSICOLOGÍA,39,42,19,OTRO,centro,148
p2018-2019,FACULTAD DE BIOLOGIA UAG,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5051100001,BIÓLOGO,0,9,5,OTRO,centro,20
p2018-2019,FACULTAD DE BIOLOGIA UAG,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5051200024,INGENIERÍA EN BIOTECNOLOGÍA,38,20,22,OTRO,centro,127
p2018-2019,FACULTAD DE BIOLOGIA UAG,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,5071600027,LICENCIATURA EN INGENIERO EN CONSERVACIÓN Y RESTAURACIÓN AMBIENTAL,11,0,0,OTRO,centro,25
p2018-2019,FACULTAD DE CIENCIAS DE LA COMUNICACION UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5021400083,LICENCIATURA EN CIENCIAS DE LA COMUNICACIÓN Y MEDIOS VISUALES  ,30,0,0,OTRO,centro,30
p2018-2019,FACULTAD DE CIENCIAS DE LA COMUNICACION UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5032100004,LICENCIATURA EN CIENCIAS DE LA COMUNICACIÓN,0,24,21,OTRO,centro,84
p2018-2019,FACULTAD CENTRO DE DISEÑO UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5021400082,LICENCIATURA EN DISEÑO VISUAL ESTRATÉGICO ,13,0,0,OTRO,centro,13
p2018-2019,FACULTAD CENTRO DE DISEÑO UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5021500028,LICENCIATURA EN DISEÑO GRÁFICO,0,18,14,OTRO,centro,45
p2018-2019,FACULTAD CENTRO DE DISEÑO UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5021600018,LICENCIATURA EN DISEÑO DE INTERIORES Y PAISAJISMO,35,40,30,OTRO,centro,146
p2018-2019,FACULTAD CENTRO DE DISEÑO UAG,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,5071100019,LICENCIATURA EN DISEÑO INDUSTRIAL,48,35,23,OTRO,centro,143
